broker_consultancy,Rent,Area,appartment_type,Deposit,Bathrooms,Facing,Address,Apartment Name,Status,Rent/sqfit,class
"SSC Consultant
AGENT
-",110000,1300,2,No Deposit,2 bathrooms,NorthEast facing,"Lower Parel, Mumbai",Orbit Terraces,Furnished,84.61538461538461,class1
"Divine Properties
AGENT
-",44000,1215,2,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",,Unfurnished,36.21399176954733,class2
"Divine Properties
AGENT
-",31000,900,1,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",Shiv Shankar Galaxy,Unfurnished,34.44444444444444,class2
"KN Builders And Real Estate
AGENT
-",62000,550,1,No Deposit,1 bathrooms,West facing,"Santacruz West, Mumbai",,Furnished,112.72727272727273,class1
"Sales Team
AGENT
-",26000,425,1,No Deposit,2 bathrooms,NorthEast facing,"Goregaon West, Mumbai",,Unfurnished,61.1764705882353,class1
"Galaxy Realtors
AGENT
-",300000,1525,3,No Deposit,3 bathrooms,West facing,"Santacruz West, Mumbai",,Furnished,196.72131147540983,class1
"KN Builders And Real Estate
AGENT
-",125000,750,2,No Deposit,2 bathrooms,West facing,"Bandra West, Mumbai",,Semi-Furnished,166.66666666666666,class1
"Mitali
AGENT
-",27000,742,3,No Deposit,2 bathrooms,,"Thane West, Mumbai",Lodha Splendora Platino D,Semi-Furnished,36.38814016172507,class2
"Mitali
AGENT
-",24000,742,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Lodha Splendora Platino E To G Vivant A To D,Semi-Furnished,32.34501347708895,class2
"Divine Properties
AGENT
-",44000,1215,2,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",,Unfurnished,36.21399176954733,class2
"Divine Properties
AGENT
-",31000,900,1,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",Shiv Shankar Galaxy,Unfurnished,34.44444444444444,class2
"KN Builders And Real Estate
AGENT
-",62000,550,1,No Deposit,1 bathrooms,West facing,"Santacruz West, Mumbai",,Furnished,112.72727272727273,class1
"Sales Team
AGENT
-",26000,425,1,No Deposit,2 bathrooms,NorthEast facing,"Goregaon West, Mumbai",,Unfurnished,61.1764705882353,class1
"Galaxy Realtors
AGENT
-",300000,1525,3,No Deposit,3 bathrooms,West facing,"Santacruz West, Mumbai",,Furnished,196.72131147540983,class1
"KN Builders And Real Estate
AGENT
-",125000,750,2,No Deposit,2 bathrooms,West facing,"Bandra West, Mumbai",,Semi-Furnished,166.66666666666666,class1
"Radhey Shyam Real Estate
AGENT
-",30000,800,2,No Deposit,2 bathrooms,East facing,"Goregaon East, Mumbai",Royal Palms Palms Residences,Semi-Furnished,37.5,class2
"FAITH REAL ESTATE
AGENT
-",41000,1200,3,No Deposit,2 bathrooms,North facing,"Thane West, Mumbai",,Semi-Furnished,34.166666666666664,class2
"Asset Zone
AGENT
-",55000,750,2,No Deposit,2 bathrooms,SouthEast facing,"Kandivali West, Mumbai",Rajesh Raj Garden,Furnished,73.33333333333333,class1
"Tejasvi Realty Pvt Ltd
AGENT
-",250000,1800,3,No Deposit,3 bathrooms,,"Juhu, Mumbai",,Semi-Furnished,138.88888888888889,class1
"Radhey Shyam Real Estate
AGENT
-",25000,800,2,No Deposit,2 bathrooms,East facing,"Goregaon East, Mumbai",Reputed Builder Diamond Isle 3,Unfurnished,31.25,class2
"Sikandar
AGENT
-",31000,950,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Dosti West County Oak,Semi-Furnished,32.63157894736842,class2
"Monika
AGENT
-",36000,1000,2,No Deposit,2 bathrooms,East facing,"Kandivali West, Mumbai",,Unfurnished,36.0,class2
"Shree Associates
AGENT
-",10000,545,1,No Deposit,1 bathrooms,West facing,"Kalyan West, Mumbai",Reputed Builder Heena Garden,Semi-Furnished,18.34862385321101,class2
"Khushi Properties
AGENT
-",20000,950,2,No Deposit,1 bathrooms,East facing,"Virar, Mumbai",Vinay Unique Gardens,Furnished,21.05263157894737,class2
"Nandan Space Realty
AGENT
-",38000,840,2,No Deposit,2 bathrooms,West facing,"Goregaon East, Mumbai",Reputed Builder Gokuldham Complex,Semi-Furnished,45.23809523809524,class2
"Skyline Estates
AGENT
-",95000,955,2,No Deposit,2 bathrooms,East facing,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished,99.47643979057591,class1
"Maruti Estate Consultants
AGENT
-",51000,687,1,No Deposit,2 bathrooms,NorthEast facing,"Goregaon East, Mumbai",Amal Aspen Park,Semi-Furnished,74.23580786026201,class1
"Acme Properties
AGENT
-",11000,680,1,No Deposit,2 bathrooms,East facing,"Kalyan West, Mumbai",Raunak City,Semi-Furnished,16.176470588235293,class2
"GREC Property
AGENT
-",100000,1000,2,No Deposit,2 bathrooms,West facing,"Bandra West, Mumbai",,Semi-Furnished,100.0,class1
"Monika
AGENT
-",36000,1000,2,No Deposit,2 bathrooms,East facing,"Kandivali West, Mumbai",,Unfurnished,36.0,class2
"Shree Associates
AGENT
-",10000,545,1,No Deposit,1 bathrooms,West facing,"Kalyan West, Mumbai",Reputed Builder Heena Garden,Semi-Furnished,18.34862385321101,class2
"Khushi Properties
AGENT
-",20000,950,2,No Deposit,1 bathrooms,East facing,"Virar, Mumbai",Vinay Unique Gardens,Furnished,21.05263157894737,class2
"Nandan Space Realty
AGENT
-",38000,840,2,No Deposit,2 bathrooms,West facing,"Goregaon East, Mumbai",Reputed Builder Gokuldham Complex,Semi-Furnished,45.23809523809524,class2
"KN Builders And Real Estate
AGENT
-",150000,750,2,No Deposit,2 bathrooms,West facing,"Khar West, Mumbai",,Semi-Furnished,200.0,class1
"Nihal Madhavi
AGENT
-",9000,500,1,No Deposit,1 bathrooms,East facing,"Dombivli (West), Mumbai",,Unfurnished,18.0,class2
"Royal Properties
AGENT
-",82000,1350,3,No Deposit,2 bathrooms,West facing,"Andheri East, Mumbai",DSK Madhuban,Furnished,60.74074074074074,class1
"Arjun
AGENT
-",60000,600,1,No Deposit,1 bathrooms,East facing,"Powai, Mumbai",Hiranandani Maple A B And C Wing,Furnished,100.0,class1
"Skyline Estates
AGENT
-",95000,955,2,No Deposit,2 bathrooms,East facing,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished,99.47643979057591,class1
"Maruti Estate Consultants
AGENT
-",51000,687,1,No Deposit,2 bathrooms,NorthEast facing,"Goregaon East, Mumbai",Amal Aspen Park,Semi-Furnished,74.23580786026201,class1
"Nandan Space Realty
AGENT
-",62000,850,2,No Deposit,2 bathrooms,NorthEast facing,"Goregaon East, Mumbai",Rashi Tower,Semi-Furnished,72.94117647058823,class1
"Nandan Space Realty
AGENT
-",149000,2250,4,No Deposit,4 bathrooms,East facing,"Goregaon East, Mumbai",DB Woods,Unfurnished,66.22222222222223,class1
"Nandan Space Realty
AGENT
-",37800,730,1,No Deposit,2 bathrooms,NorthEast facing,"Malad East, Mumbai",Sethia Imperial Avenue,Furnished,51.78082191780822,class1
"Nandan Space Realty
AGENT
-",45000,820,2,No Deposit,2 bathrooms,NorthEast facing,"Malad East, Mumbai",Shiv Shakti Builders Tower 28,Unfurnished,54.8780487804878,class1
"Nandan Space Realty
AGENT
-",40000,680,1,No Deposit,2 bathrooms,East facing,"Goregaon East, Mumbai",Bhoomi Samarth,Semi-Furnished,58.8235294117647,class1
"Nandan Space Realty
AGENT
-",61000,870,2,No Deposit,2 bathrooms,North facing,"Goregaon East, Mumbai",Bhoomi Samarth,Semi-Furnished,70.11494252873563,class1
"Divine Properties
AGENT
-",89000,1810,3,No Deposit,3 bathrooms,East facing,"Seawoods, Mumbai",L And T Seawoods Residences Phase 3,Unfurnished,49.171270718232044,class2
"Krishna Property
AGENT
-",85000,960,2,No Deposit,2 bathrooms,West facing,"Lower Parel, Mumbai",,Furnished,88.54166666666667,class1
"Homes Perfect Solutions
AGENT
-",45000,750,2,No Deposit,2 bathrooms,East facing,"Chembur, Mumbai",,Unfurnished,60.0,class1
"Abhishek 9square Realty
AGENT
-",170000,1680,3,No Deposit,3 bathrooms,NorthEast facing,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Furnished,101.19047619047619,class1
"Abhishek 9square Realty
AGENT
-",60000,800,2,No Deposit,2 bathrooms,East facing,"Kanjurmarg, Mumbai",Runwal Forest Tower 1 To 4,Semi-Furnished,75.0,class1
"Maruti Estate Consultants
AGENT
-",90000,1800,3,No Deposit,3 bathrooms,NorthEast facing,"Malad East, Mumbai",Omkar Alta Monte,Semi-Furnished,50.0,class2
"Abhishek 9square Realty
AGENT
-",110000,920,2,No Deposit,2 bathrooms,NorthEast facing,"Parel, Mumbai",Omkar Veda Exclusive,Semi-Furnished,119.56521739130434,class1
"Abhishek 9square Realty
AGENT
-",100000,920,2,No Deposit,2 bathrooms,East facing,"Wadala, Mumbai",Lodha NCP Tower 2,Semi-Furnished,108.69565217391305,class1
"Abhishek 9square Realty
AGENT
-",100000,1400,3,No Deposit,3 bathrooms,East facing,"Chembur, Mumbai",Reputed Builder Atur Park,Furnished,71.42857142857143,class1
"Abhishek 9square Realty
AGENT
-",125000,980,2,No Deposit,2 bathrooms,East facing,"Parel, Mumbai",L And T Crescent Bay T5,Semi-Furnished,127.55102040816327,class1
"N S Property
AGENT
-",22000,650,1,No Deposit,1 bathrooms,East facing,"Koper Khairane, Mumbai",,Semi-Furnished,33.84615384615385,class2
"Divine Properties
AGENT
-",67500,1205,2,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",,Semi-Furnished,56.016597510373444,class1
"Arjun
AGENT
-",60000,600,1,No Deposit,1 bathrooms,East facing,"Powai, Mumbai",Hiranandani Maple A B And C Wing,Furnished,100.0,class1
"Skyline Estates
AGENT
-",95000,955,2,No Deposit,2 bathrooms,East facing,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished,99.47643979057591,class1
"Maruti Estate Consultants
AGENT
-",51000,687,1,No Deposit,2 bathrooms,NorthEast facing,"Goregaon East, Mumbai",Amal Aspen Park,Semi-Furnished,74.23580786026201,class1
"Sikandar
AGENT
-",48000,870,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Kalpataru Paramount E,Furnished,55.172413793103445,class1
"Arham Real Estate Consultants
AGENT
-",70000,600,2,No Deposit,2 bathrooms,SouthEast facing,"Dadar West, Mumbai",,Furnished,116.66666666666667,class1
"Arham Real Estate Consultants
AGENT
-",52000,490,1,No Deposit,1 bathrooms,SouthEast facing,"Dadar East, Mumbai",,Semi-Furnished,106.12244897959184,class1
"Karishma Properties
AGENT
-",45000,1010,2,No Deposit,2 bathrooms,NorthEast facing,"Kandivali East, Mumbai",Mahindra Roots,Unfurnished,44.554455445544555,class2
"GREC Property
AGENT
-",185000,1800,3,No Deposit,3 bathrooms,West facing,"Santacruz West, Mumbai",,Semi-Furnished,102.77777777777777,class1
"Vivek Singh
AGENT
-",46000,550,1,No Deposit,1 bathrooms,South facing,"Wadala, Mumbai",Ajmera Bhakti Park,Semi-Furnished,83.63636363636364,class1
"Vivek Singh
AGENT
-",50000,550,1,No Deposit,1 bathrooms,South facing,"Wadala, Mumbai",Ajmera Bhakti Park,Furnished,90.9090909090909,class1
"N S Property
AGENT
-",22000,650,1,No Deposit,1 bathrooms,East facing,"Koper Khairane, Mumbai",,Semi-Furnished,33.84615384615385,class2
"Divine Properties
AGENT
-",67500,1205,2,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",,Semi-Furnished,56.016597510373444,class1
"Arjun
AGENT
-",60000,600,1,No Deposit,1 bathrooms,East facing,"Powai, Mumbai",Hiranandani Maple A B And C Wing,Furnished,100.0,class1
"Skyline Estates
AGENT
-",95000,955,2,No Deposit,2 bathrooms,East facing,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished,99.47643979057591,class1
"Maruti Estate Consultants
AGENT
-",51000,687,1,No Deposit,2 bathrooms,NorthEast facing,"Goregaon East, Mumbai",Amal Aspen Park,Semi-Furnished,74.23580786026201,class1
"Sikandar
AGENT
-",48000,870,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Kalpataru Paramount E,Furnished,55.172413793103445,class1
"Arham Real Estate Consultants
AGENT
-",70000,600,2,No Deposit,2 bathrooms,SouthEast facing,"Dadar West, Mumbai",,Furnished,116.66666666666667,class1
"Arham Real Estate Consultants
AGENT
-",52000,490,1,No Deposit,1 bathrooms,SouthEast facing,"Dadar East, Mumbai",,Semi-Furnished,106.12244897959184,class1
"Karishma Properties
AGENT
-",45000,1010,2,No Deposit,2 bathrooms,NorthEast facing,"Kandivali East, Mumbai",Mahindra Roots,Unfurnished,44.554455445544555,class2
"GREC Property
AGENT
-",185000,1800,3,No Deposit,3 bathrooms,West facing,"Santacruz West, Mumbai",,Semi-Furnished,102.77777777777777,class1
"Vivek Singh
AGENT
-",46000,550,1,No Deposit,1 bathrooms,South facing,"Wadala, Mumbai",Ajmera Bhakti Park,Semi-Furnished,83.63636363636364,class1
"Vivek Singh
AGENT
-",50000,550,1,No Deposit,1 bathrooms,South facing,"Wadala, Mumbai",Ajmera Bhakti Park,Furnished,90.9090909090909,class1
"SSC Consultant
AGENT
-",40000,380,1,No Deposit,2 bathrooms,East facing,"Lower Parel, Mumbai",,Unfurnished,105.26315789473684,class1
"SSC Consultant
AGENT
-",58000,500,1,No Deposit,2 bathrooms,East facing,"Lower Parel, Mumbai",,Furnished,116.0,class1
"SSC Consultant
AGENT
-",90000,850,2,No Deposit,2 bathrooms,NorthWest facing,"Prabhadevi, Mumbai",,Furnished,105.88235294117646,class1
"Ashok Ganatra Real Estate Consultants
AGENT
-",144000,1500,3,No Deposit,4 bathrooms,North facing,"Juhu, Mumbai",,Semi-Furnished,96.0,class1
"Prince Singh
AGENT
-",79800,1050,3,No Deposit,3 bathrooms,,"Santacruz East, Mumbai",,Unfurnished,76.0,class1
"Arjun
AGENT
-",65000,1050,2,No Deposit,2 bathrooms,East facing,"Powai, Mumbai",Supreme Lake Pleasant,Semi-Furnished,61.904761904761905,class1
"Arjun
AGENT
-",35000,750,1,No Deposit,2 bathrooms,East facing,"Powai, Mumbai",Reputed Builder New Mhada Colony,Unfurnished,46.666666666666664,class2
"Arjun
AGENT
-",95000,1050,2,No Deposit,2 bathrooms,East facing,"Powai, Mumbai",Hiranandani Avalon,Furnished,90.47619047619048,class1
"Ashok Ganatra Real Estate Consultants
AGENT
-",144000,1500,3,No Deposit,4 bathrooms,North facing,"Juhu, Mumbai",,Semi-Furnished,96.0,class1
"Prince Singh
AGENT
-",79800,1050,3,No Deposit,3 bathrooms,,"Santacruz East, Mumbai",,Unfurnished,76.0,class1
"Monika
AGENT
-",500000,6150,7,No Deposit,7 bathrooms,East facing,"Worli, Mumbai",Neumec Chandelier Court,Furnished,81.30081300813008,class1
"RRK Enterprise
AGENT
-",85000,2150,3,No Deposit,3 bathrooms,NorthEast facing,"Nerul, Mumbai",Ishwar Ecstasy,Semi-Furnished,39.53488372093023,class2
"Mars Properties
AGENT
-",32000,840,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Everest World Phase 3,Semi-Furnished,38.095238095238095,class2
"Santoshi Estate Agency
AGENT
-",50000,1000,3,No Deposit,3 bathrooms,East facing,"Andheri East, Mumbai",,Semi-Furnished,50.0,class2
"Santoshi Estate Agency
AGENT
-",86000,900,2,No Deposit,2 bathrooms,East facing,"Jogeshwari East, Mumbai",,Unfurnished,95.55555555555556,class1
"Nandan Space Realty
AGENT
-",149000,2250,4,No Deposit,4 bathrooms,East facing,"Goregaon East, Mumbai",DB Woods,Unfurnished,66.22222222222223,class1
"Nandan Space Realty
AGENT
-",37800,730,1,No Deposit,2 bathrooms,NorthEast facing,"Malad East, Mumbai",Sethia Imperial Avenue,Furnished,51.78082191780822,class1
"Nandan Space Realty
AGENT
-",45000,820,2,No Deposit,2 bathrooms,NorthEast facing,"Malad East, Mumbai",Shiv Shakti Builders Tower 28,Unfurnished,54.8780487804878,class1
"Nandan Space Realty
AGENT
-",40000,680,1,No Deposit,2 bathrooms,East facing,"Goregaon East, Mumbai",Bhoomi Samarth,Semi-Furnished,58.8235294117647,class1
"Nandan Space Realty
AGENT
-",61000,870,2,No Deposit,2 bathrooms,North facing,"Goregaon East, Mumbai",Bhoomi Samarth,Semi-Furnished,70.11494252873563,class1
"Divine Properties
AGENT
-",89000,1810,3,No Deposit,3 bathrooms,East facing,"Seawoods, Mumbai",L And T Seawoods Residences Phase 3,Unfurnished,49.171270718232044,class2
"Krishna Property
AGENT
-",85000,960,2,No Deposit,2 bathrooms,West facing,"Lower Parel, Mumbai",,Furnished,88.54166666666667,class1
"Samarth Properties
AGENT
-",65000,920,2,No Deposit,2 bathrooms,NorthEast facing,"Andheri West, Mumbai",,Unfurnished,70.65217391304348,class1
"Samarth Properties
AGENT
-",145000,1990,4,No Deposit,4 bathrooms,NorthEast facing,"Andheri West, Mumbai",,Furnished,72.8643216080402,class1
"MILLENNIUM ESTATE CONSULTANT
AGENT
-",52000,950,2,No Deposit,2 bathrooms,NorthWest facing,"Seawoods, Mumbai",Cidco NRI Complex,Semi-Furnished,54.73684210526316,class1
"SSC Consultant
AGENT
-",254999,2350,3,No Deposit,2 bathrooms,East facing,"Dadar West, Mumbai",,Furnished,108.51021276595745,class1
"SSC Consultant
AGENT
-",110000,1300,3,No Deposit,2 bathrooms,NorthEast facing,"Prabhadevi, Mumbai",Neev Ivory Tower,Semi-Furnished,84.61538461538461,class1
"Shree Real Estate Consultant
AGENT
-",23000,500,1,No Deposit,1 bathrooms,East facing,"Sanpada, Mumbai",Reputed Builder Moraj Residency,Unfurnished,46.0,class2
"Shree Real Estate Consultant
AGENT
-",23000,500,1,No Deposit,1 bathrooms,East facing,"Sanpada, Mumbai",Reputed Builder Moraj Residency,Unfurnished,46.0,class2
"SSC Consultant
AGENT
-",110000,1300,2,No Deposit,2 bathrooms,NorthEast facing,"Lower Parel, Mumbai",Orbit Terraces,Furnished,84.61538461538461,class1
"SUNRISE REAL ESTATE
AGENT
-",45000,550,1,No Deposit,2 bathrooms,,"Wadala, Mumbai",Reputed Builder Odyssey,Semi-Furnished,81.81818181818181,class1
"Sales
AGENT
-",85000,900,3,No Deposit,3 bathrooms,NorthEast facing,"Kurla, Mumbai",Raghav Amara,Semi-Furnished,94.44444444444444,class1
"KN Builders And Real Estate
AGENT
-",150000,750,2,No Deposit,2 bathrooms,West facing,"Khar West, Mumbai",,Semi-Furnished,200.0,class1
"Nihal Madhavi
AGENT
-",9000,500,1,No Deposit,1 bathrooms,East facing,"Dombivli (West), Mumbai",,Unfurnished,18.0,class2
"Royal Properties
AGENT
-",82000,1350,3,No Deposit,2 bathrooms,West facing,"Andheri East, Mumbai",DSK Madhuban,Furnished,60.74074074074074,class1
"Prayag Real Estate Agent
AGENT
-",13500,410,1,No Deposit,1 bathrooms,North facing,"Kalwa, Mumbai",,Furnished,32.926829268292686,class2
"Homes Perfect Solutions
AGENT
-",36000,600,1,No Deposit,1 bathrooms,SouthEast facing,"Tilak Nagar, Mumbai",Tilak Nagar Mahalaxmi CHS,Furnished,60.0,class1
"Homes Perfect Solutions
AGENT
-",78000,1200,3,No Deposit,2 bathrooms,West facing,"Chembur, Mumbai",,Semi-Furnished,65.0,class1
"Divine Properties
AGENT
-",37000,1160,2,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",,Unfurnished,31.896551724137932,class2
"Santoshi Estate Agency
AGENT
-",39000,550,1,No Deposit,1 bathrooms,West facing,"Andheri East, Mumbai",,Unfurnished,70.9090909090909,class1
"Santoshi Estate Agency
AGENT
-",66000,850,2,No Deposit,2 bathrooms,West facing,"Andheri East, Mumbai",,Unfurnished,77.6470588235294,class1
"Aarti Property Consultant
AGENT
-",14000,510,1,No Deposit,1 bathrooms,East facing,"Naigaon East, Mumbai",Sunteck West World,Semi-Furnished,27.45098039215686,class2
"Laabh Properties
AGENT
-",120000,650,1,No Deposit,2 bathrooms,West facing,"Bandra West, Mumbai",Reputed Builder Kanti Apartments,Furnished,184.6153846153846,class1
"SHREE KRISHNA PROPERTY
AGENT
-",23000,850,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Aakar Residency,Semi-Furnished,27.058823529411764,class2
"Achat Estate Agency
AGENT
-",7500,650,1,No Deposit,2 bathrooms,,"Dombivali East, Mumbai",,Unfurnished,11.538461538461538,class3
"Achat Estate Agency
AGENT
-",7500,650,1,No Deposit,2 bathrooms,,"Dombivali East, Mumbai",,Unfurnished,11.538461538461538,class3
"Big Property Soluion
AGENT
-",17500,544,1,No Deposit,1 bathrooms,East facing,"Goregaon East, Mumbai",Royal Palms Garden View,Semi-Furnished,32.169117647058826,class2
"Kiran
AGENT
-",25000,580,1,No Deposit,1 bathrooms,West facing,"Thane West, Mumbai",,Semi-Furnished,43.10344827586207,class2
"Kiran
AGENT
-",60000,1200,3,2.5 L deposit,2 bathrooms,,"Thane West, Mumbai",,Unfurnished,50.0,class2
"Royal Enterprises
AGENT
-",35000,1200,2,No Deposit,1 bathrooms,NorthEast facing,"Koper Khairane, Mumbai",Reputed Builder Gangotri,Furnished,29.166666666666668,class2
"Kiran
AGENT
-",25000,580,1,No Deposit,1 bathrooms,West facing,"Thane West, Mumbai",,Semi-Furnished,43.10344827586207,class2
"Kumar Estate Agency
AGENT
-",14500,340,1,No Deposit,1 bathrooms,East facing,"Kandivali West, Mumbai",Reputed Builder Chatrapati Shivaji Raje Complex,Unfurnished,42.64705882352941,class2
"Star Properties Real Estate Consultant
AGENT
-",50000,1000,2,No Deposit,2 bathrooms,East facing,"Santacruz East, Mumbai",Reputed Builder Linnet,Semi-Furnished,50.0,class2
"Urbanwalls Realty
AGENT
-",62000,860,2,No Deposit,2 bathrooms,West facing,"Malad West, Mumbai",,Semi-Furnished,72.09302325581395,class1
"Urbanwalls Realty
AGENT
-",45000,550,1,No Deposit,2 bathrooms,East facing,"Malad East, Mumbai",Lalani Velentine Apartment 1 Wing D,Semi-Furnished,81.81818181818181,class1
"Kumar Estate Agency
AGENT
-",17000,410,1,No Deposit,1 bathrooms,East facing,"Kandivali West, Mumbai",,Unfurnished,41.46341463414634,class2
"Kumar Estate Agency
AGENT
-",26500,450,1,No Deposit,1 bathrooms,East facing,"Goregaon West, Mumbai",,Unfurnished,58.888888888888886,class1
"Kumar Estate Agency
AGENT
-",17000,410,1,No Deposit,1 bathrooms,East facing,"Kandivali West, Mumbai",,Unfurnished,41.46341463414634,class2
"VibrantKey
AGENT
-",114999,900,2,No Deposit,2 bathrooms,,"Cumballa Hill, Mumbai",,Furnished,127.77666666666667,class1
"Jeet Realtors
AGENT
-",40000,750,2,No Deposit,2 bathrooms,East facing,"Koper Khairane, Mumbai",,Furnished,53.333333333333336,class1
"Shree Associat
AGENT
-",11000,650,1,No Deposit,1 bathrooms,West facing,"Kalyan West, Mumbai",Reputed Builder Vasant Valley,Semi-Furnished,16.923076923076923,class2
"SUNRISE REAL ESTATE
AGENT
-",80000,950,2,No Deposit,2 bathrooms,,"Wadala, Mumbai",Ajmera Cosmic Heights,Furnished,84.21052631578948,class1
"RN Properties
AGENT
-",65000,900,2,No Deposit,2 bathrooms,East facing,"Andheri West, Mumbai",Mumbai Shelter Andheri Ekta,Unfurnished,72.22222222222223,class1
"Rahul Anil Kumar
AGENT
-",37000,850,2,No Deposit,1 bathrooms,North facing,"Sanpada, Mumbai",Reputed Builder Shree Ramatanu Mauli,Unfurnished,43.529411764705884,class2
"Rahul Anil Kumar
AGENT
-",48000,1050,2,No Deposit,2 bathrooms,North facing,"Sanpada, Mumbai",V R Keshav Kunj 2,Unfurnished,45.714285714285715,class2
"Goregaon Real Estate
AGENT
-",25568,544,1,No Deposit,1 bathrooms,NorthEast facing,"Goregaon East, Mumbai",Reputed Builder Palms Island V 1,Furnished,47.0,class2
"Urbanwalls Realty
AGENT
-",75000,950,2,No Deposit,2 bathrooms,East facing,"Malad East, Mumbai",JP Decks,Semi-Furnished,78.94736842105263,class1
"Sanjay Shirkar
AGENT
-",23000,350,1,No Deposit,1 bathrooms,East facing,"Lower Parel, Mumbai",MHADA Shrinivas Mill,Unfurnished,65.71428571428571,class1
"Shree Associat
AGENT
-",36000,1400,3,No Deposit,3 bathrooms,West facing,"Kalyan West, Mumbai",Reputed Builder Vasant Valley,Semi-Furnished,25.714285714285715,class2
"Shree Associat
AGENT
-",35000,1200,3,No Deposit,3 bathrooms,West facing,"Kalyan East, Mumbai",Shelar Park,Unfurnished,29.166666666666668,class2
"Shree Associat
AGENT
-",22000,800,2,No Deposit,2 bathrooms,West facing,"Kalyan West, Mumbai",Raunak City,Unfurnished,27.5,class2
"SUNRISE REAL ESTATE
AGENT
-",75000,800,2,No Deposit,2 bathrooms,East facing,"Wadala, Mumbai",Ajmera Julian Alps,Furnished,93.75,class1
"Jeet Realtors
AGENT
-",28000,600,1,No Deposit,1 bathrooms,East facing,"Koper Khairane, Mumbai",,Furnished,46.666666666666664,class2
"Jeet Realtors
AGENT
-",45000,750,2,No Deposit,2 bathrooms,East facing,"Koper Khairane, Mumbai",Shree Siddhivinayak Tower,Unfurnished,60.0,class1
"Sanjay Shirkar
AGENT
-",80000,950,2,No Deposit,2 bathrooms,North facing,"Dadar West, Mumbai",,Semi-Furnished,84.21052631578948,class1
"Urbanwalls Realty
AGENT
-",52000,900,2,No Deposit,2 bathrooms,East facing,"Malad West, Mumbai",HDIL Dheeraj Jamuna,Furnished,57.77777777777778,class1
"Shree Associat
AGENT
-",28000,1000,2,No Deposit,2 bathrooms,West facing,"Kalyan West, Mumbai",Mohan Heights,Semi-Furnished,28.0,class2
"Kritika Estate Agency
AGENT
-",110000,1000,3,No Deposit,2 bathrooms,NorthWest facing,"Wadala, Mumbai",Dosti Eastern Bay,Semi-Furnished,110.0,class1
"VibrantKey
AGENT
-",60000,550,1,No Deposit,2 bathrooms,East facing,"Tardeo, Mumbai",,Furnished,109.0909090909091,class1
"Sanjay Shirkar
AGENT
-",63000,520,1,No Deposit,2 bathrooms,North facing,"Prabhadevi, Mumbai",Sugee Atharva,Semi-Furnished,121.15384615384616,class1
"Sanjay Shirkar
AGENT
-",70000,710,2,No Deposit,2 bathrooms,North facing,"Dadar West, Mumbai",,Furnished,98.59154929577464,class1
"Sanjay Shirkar
AGENT
-",22000,280,1,No Deposit,1 bathrooms,North facing,"Worli, Mumbai",,Unfurnished,78.57142857142857,class1
"Sanjay Shirkar
AGENT
-",53000,650,1,No Deposit,2 bathrooms,North facing,"Lower Parel, Mumbai",,Semi-Furnished,81.53846153846153,class1
"Sanjay Shirkar
AGENT
-",45000,580,1,No Deposit,1 bathrooms,East facing,"Prabhadevi, Mumbai",,Unfurnished,77.58620689655173,class1
"Sanjay Shirkar
AGENT
-",45000,580,1,No Deposit,1 bathrooms,East facing,"Prabhadevi, Mumbai",,Unfurnished,77.58620689655173,class1
"Sanjay Shirkar
AGENT
-",75000,630,2,No Deposit,1 bathrooms,North facing,"Prabhadevi, Mumbai",Sugee Atharva,Semi-Furnished,119.04761904761905,class1
"Sanjay Shirkar
AGENT
-",250000,1810,2,No Deposit,2 bathrooms,North facing,"Worli, Mumbai",Enpar Lotus 101 Worli Residences,Semi-Furnished,138.12154696132598,class1
"Sanjay Shirkar
AGENT
-",55000,610,1,No Deposit,1 bathrooms,North facing,"Mahim, Mumbai",,Furnished,90.1639344262295,class1
"Jeet Realtors
AGENT
-",42000,750,2,No Deposit,2 bathrooms,East facing,"Koper Khairane, Mumbai",,Furnished,56.0,class1
"SUNRISE REAL ESTATE
AGENT
-",75000,800,2,No Deposit,2 bathrooms,East facing,"Wadala, Mumbai",Ajmera Julian Alps,Furnished,93.75,class1
